CONTRACT_N,NAME_IMPL_PARTN,FREQ_NGO,CONTRACT_N,CNTRY_REG,F_CODE,Focal_sector_CSP,DECISION_CONTRACT_YEAR,Contractor_s_signature_date,MR_NUMBER,NAT,TYPE_OF_MR,SUBREGION,DOMAIN,DECISION_N,PROJECT_TITLE,ONGOING_EXPOST,CODE_IMPL_PARTN,TYPE_IMPL_PARTN,PRIM_COMMNT,SEC_COMMNT,CRS_CODE,CRS,REL_L,EFC_L,EFT_L,IMP_L,SUS_L,GRADES,BCS_1_1,BCS_1_2,BCS_1_3,BCS_1_4,BCS_3_1,BCS_3_2,BCS_4_1,BCS_4_2,BCS_5_1,BCS_5_2,BCS_5_3,BCS_5_4,BCS_7_1,BCS_7_2,BCS_7_3,BCS_7_4,BCS_2_1,BCS_2_2,BCS_2_3,BCS_2_4,START_DATE,END_DATE,MR_DATE,VISIT_DATE,YEAR_MR,YEAR,CODE_PROJECT,COD_PJ_UNIV,COD_PJ_UNIV_CNT,COD_PJ_UNIV_CNT_TYPE_MR,PJ_OLD_AGE,PJ_OLD_AGE_YEAR,PHASE_PJ,PERFORMANCE,BCS_1_1_GOOD_BAD,BCS_1_2_GOOD_BAD,BCS_1_3_GOOD_BAD,BCS_1_4_GOOD_BAD,BCS_2_1_GOOD_BAD,BCS_2_2_GOOD_BAD,BCS_2_3_GOOD_BAD,BCS_2_4_GOOD_BAD,BCS_3_1_GOOD_BAD,BCS_3_2_GOOD_BAD,BCS_4_1_GOOD_BAD,BCS_4_2_GOOD_BAD,BCS_5_1_GOOD_BAD,BCS_5_2_GOOD_BAD,BCS_5_3_GOOD_BAD,BCS_5_4_GOOD_BAD,REL_L_GOOD_BAD,EFC_L_GOOD_BAD,EFT_L_GOOD_BAD,IMP_L_GOOD_BAD,SUS_L_GOOD_BAD,GOOD_BAD,SEC_COMMNT_CLASS,SEC_COMMNT_CLASS_v2,EC_DISBOUR_CLASS,SEC_COMM_PRIM_COMMT,DISBOUR_SEC_COMM,EC_DISBOUR_MORE_LESS_1,PERC_DAYS_DATEMR_PJOLD,IMPL_PART_MACRO,FILE_INPUT,IHDI_2000,IHDI_2011,IHDI_INCREASE_2000_2011,TOP_MOVERS,BOTTOM_MOVERS,IHDI_LEVEL,SUB_DOMAIN,MACRO_DOMAIN,CRS_RICLASS,YEAR_START,YEAR_PROGR,PRIM_COMMNT_CLASS,PJ_OLD_AGE_YEAR_CLASS,FOCAL_SECTOR,EC_DISBOUR,DISBOUR_PRIM_COMM,DISBOUR_DURATION_PJ,DISBOUR_DURATIONPJ_CLASS,FIN_RHYTHM_VS_CAL_RHYTHM,LOCATION,LIVESTOCK,FISHERY,MAIN_CROPS,FRT_VGB,IRRIGATION,LAND,ENVIRONMENT,FARMERS,VULNERABLEGROUPS,FOOD,vulnerability,INSTITUTIONS,GROUPS,partner,CREDIT,MARKET,INPUTS,MECHANIZATION,EXT_TRN,innovation,INCOME,INVESTMENT,POLICY,PROD_FOCUS,PHY_RSC ,TYPE_BF,VULN,INSTIT,MARKET_VAR,SP_PRP ,PLCY_RLTD,BCS_1_1_NUM_A,BCS_1_3_NUM_A,BCS_1_4_NUM_A,BCS_3_2_NUM_A,BCS_4_1_NUM_A,BCS_4_2_NUM_A,BCS_5_2_NUM_A,BCS_5_3_NUM_A,BCS_5_4_NUM_A,BCS_1_1_NUM_B,BCS_1_3_NUM_B,BCS_1_4_NUM_B,BCS_3_2_NUM_B,BCS_4_1_NUM_B,BCS_4_2_NUM_B,BCS_5_2_NUM_B,BCS_5_3_NUM_B,BCS_5_4_NUM_B,BCS_1_1_NUM_C,BCS_1_3_NUM_C,BCS_1_4_NUM_C,BCS_3_2_NUM_C,BCS_4_1_NUM_C,BCS_4_2_NUM_C,BCS_5_2_NUM_C,BCS_5_3_NUM_C,BCS_5_4_NUM_C,BCS_1_1_NUM_D,BCS_1_3_NUM_D,BCS_1_4_NUM_D,BCS_3_2_NUM_D,BCS_4_1_NUM_D,BCS_4_2_NUM_D,BCS_5_2_NUM_D,BCS_5_3_NUM_D,BCS_5_4_NUM_D,TOT_A_STRATEGIC,TOT_B_STRATEGIC,TOT_C_STRATEGIC,TOT_D_STRATEGIC,BCS_1_2_NUM_A,BCS_2_1_NUM_A,BCS_2_2_NUM_A,BCS_2_3_NUM_A,BCS_2_4_NUM_A,BCS_3_1_NUM_A,BCS_5_1_NUM_A,BCS_1_2_NUM_B,BCS_2_1_NUM_B,BCS_2_2_NUM_B,BCS_2_3_NUM_B,BCS_2_4_NUM_B,BCS_3_1_NUM_B,BCS_5_1_NUM_B,BCS_1_2_NUM_C,BCS_2_1_NUM_C,BCS_2_2_NUM_C,BCS_2_3_NUM_C,BCS_2_4_NUM_C,BCS_3_1_NUM_C,BCS_5_1_NUM_C,BCS_1_2_NUM_D,BCS_2_1_NUM_D,BCS_2_2_NUM_D,BCS_2_3_NUM_D,BCS_2_4_NUM_D,BCS_3_1_NUM_D,BCS_5_1_NUM_D,TOT_A_OPERAT,TOT_B_OPERAT,TOT_C_OPERAT,TOT_D_OPERAT,NUM_NODE_TREE_3,GRADES,NEW_GRADE,NEW_GRADE_SIMPLIFIED,N_CLUSTER_N20,N_CLUSTER_N5,,,,NEW GRADE SIMPLIFIED
223938,ASSOCIATION CENTRE INTERNATIONAL DE DEVELOPPEMENT ET DE RECHERCHE,FREQUENT,223938,TANZANIA,NF2,,2009,11/24/2009,MR-144589.01,1353,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-FOOD,21494,''Development of Rural Finance Windows (RFW) to expand adapted financial services to small farmers and rural poor households'' in Tanzania,ONGOING,1,INTERNAT NGO CSO UNI,1052650,1052650,52010,FOOD AID FOOD SECURITY PROGRAMMES,A,B,B,B,B,IIA,B,A,C,B,B,A,A,B,B,B,B,B,No,N/A,No,Yes,B,B,B,B,11/1/2009,11/1/2011,6/6/2012,6/6/2012,2012,2012,223938,223938.000000''DevelopmentofRuralFinanceWindows(RFW)toexpandadaptedfinancialservicestosmallfarmersandruralpoorhouseholds''inTanzania,223938.000000''DevelopmentofRuralFinanceWindows(RFW)toexpandadaptedfinancialservicestosmallfarmersandruralpoorhouseholds''inTanzaniaTANZANIA,223938.000000''DevelopmentofRuralFinanceWindows(RFW)toexpandadaptedfinancialservicestosmallfarmersandruralpoorhouseholds''inTanzaniaTANZANIASINGLE COUNTRY NATIONAL PROJECT,730,2,DEAD,VERY GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.9836925854,MORE_1,1.298630137,NGO,FOOD_1,0.364,0.466,0.2802197802,yes,,low,FF,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,2C_2_3_YEARS,NO_FOCAL,1035484,0.9836925854,0.7574847968,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,CRP,LND_CSV,BOTH,NA,CRD_INST,MARKET,INCOME,1.000000,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,52,IIA,AA,OK,cluster-7,cluster-1,,,,OK
223980,PLAN INTERNATIONAL UK LIMITED BY GUARANTEE,FREQUENT,223980,ZAMBIA,NF2,,2009,11/23/2009,MR-133301.01,1354,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,21494,"INTEGRATED AGRICULTURAL DEVELOPMENT PROJECT ""EDUCATING CHILDREN AND YOUNG PEOPLE IN CHANGING CLIMATE""",ONGOING,1,INTERNAT NGO CSO UNI,1000000,1000000,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,B,C,B,B,IIC,B,C,C,B,C,B,B,C,C,B,B,A,0,0,0,0,B,C,C,A,1/1/2010,8/31/2011,6/4/2010,5/4/2010,2010,2010,223980,,,"223980INTEGRATEDAGRICULTURALDEVELOPMENTPROJECT""EDUCATINGCHILDRENANDYOUNGPEOPLEINCHANGINGCLIMATE""ZAMBIASINGLE COUNTRY NATIONAL PROJECT",607,1.6630136986,YOUNG,GOOD,GOOD,BAD,BAD,GOOD,GOOD,BAD,BAD,GOOD,BAD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.886274,MORE_1,0.2026359143,NGO,FOOD_1,0.371,0.43,0.1590296496,,,low,FF,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,1C_LESS_2_YEARS,NO_FOCAL,886274,0.886274,4.3737261626,0CLASS_1QUARTILE,4C_FAST,N/A,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FSHY,NONE,NONE,NA,NONE,INPUTS,INCOME,0.000000,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,5,0,28,IIC,AB,OK,cluster-1,cluster-1,,,,OK
224039,PLAN IRELAND CHARITABLE ASSISTANCELIMITED,OCCASIONAL,224039,GUINEA CONAKRY,NF2,,2009,12/11/2009,MR-140161.01,1355,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,21494,PROJET D’APPUI AU DÉVELOPPEMENT DURABLE DE LA PÊCHE ARTISANALE ET DE LA PISCICULTURE,ONGOING,1,INTERNAT NGO CSO UNI,1620000,1620000,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,C,B,C,IIC,B,C,B,C,B,C,B,C,D,B,B,B,0,0,0,0,B,C,B,B,1/1/2010,12/31/2011,4/29/2011,3/29/2011,2011,2011,224039,,,224039PROJETD’APPUIAUDÉVELOPPEMENTDURABLEDELAPÊCHEARTISANALEETDELAPISCICULTUREGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,729,1.997260274,MATURE,GOOD,GOOD,BAD,GOOD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.6098148148,MORE_1,0.6200274348,NGO,FOOD_1,,0.344,,,,low,FF,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,1C_LESS_2_YEARS,NO_FOCAL,987900,0.6098148148,0.9835287611,0CLASS_1QUARTILE,2C_LATE,N/A,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,FSHY,NONE,GROUPS,NA,NONE,MARKET,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,20,IIC,CC,FAILING,cluster-1,cluster-1,,,,FAILING
224573,COMITE CATHOLIQUE CONTRE LA FAIM ET POUR LE DEVELOPPEMENT ASSOCIATION,FREQUENT,224573,GUINEA CONAKRY,NF2,,2009,12/10/2009,MR-138561.01,1357,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,21494,RENFORCEMENT DE LA SÉCURITÉ ALIMENTAIRE DANS LES ZONES ENCLAVÉES DU NORD DE LA GUINÉE,ONGOING,1,INTERNAT NGO CSO UNI,3812166,3812166,52010,FOOD AID FOOD SECURITY PROGRAMMES,A,B,B,A,B,IIA,A,A,B,B,B,A,A,A,B,B,C,B,0,0,0,0,B,C,B,B,1/1/2010,10/31/2011,2/9/2011,1/10/2011,2011,2011,224573,,,224573RENFORCEMENTDELASÉCURITÉALIMENTAIREDANSLESZONESENCLAVÉESDUNORDDELAGUINÉEGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,668,1.8301369863,MATURE,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,3CLASS_2_ TO_4MIL,1,0.590367261,MORE_1,0.5598802395,NGO,FOOD_1,,0.344,,,,low,FF,FOOD,52010,2010,2007_2012,5CLASS_ABOVE_3_ML,1C_LESS_2_YEARS,NO_FOCAL,2250578,0.590367261,1.054452755,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,CRP,WATER,BOTH,YES,NONE,MULTIPLE,INN_RSCH,0.000000,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,52,IIA,AA,OK,cluster-7,cluster-1,,,,OK
225025,THE SAVE THE CHILDREN FUND LBG,FREQUENT,225025,KENYA,F22,Agriculture & Rural development,2009,12/22/2009,MR-135344.01,1360,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-FOOD,21494,USING FOOD AID TO STIMULATE MARKETS IN PASTORAL COMMUNITIES,ONGOING,1,INTERNAT NGO CSO UNI,4569096,4569096,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,C,B,B,IIB,B,B,B,B,C,B,B,C,C,B,B,B,0,0,0,0,B,B,C,B,3/1/2010,8/31/2011,8/23/2010,7/4/2010,2010,2010,225025,,,225025USINGFOODAIDTOSTIMULATEMARKETSINPASTORALCOMMUNITIESKENYASINGLE COUNTRY NATIONAL PROJECT,548,1.501369863,YOUNG,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.2142822125,MORE_1,0.2281021898,NGO,FOOD_1,0.443,0.509,0.1489841986,,,low,FF,FOOD,52010,2010,2007_2012,5CLASS_ABOVE_3_ML,1C_LESS_2_YEARS,FOCAL,979076,0.2142822125,0.9394132196,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,NONE,NONE,FARMERS,YES,NONE,MARKET,INCOME,1.000000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,3,0,51,IIB,BC,PROBLEMS,cluster-8,cluster-1,,,,PROBLEMS
225414,MTANDAO WA VIKUNDI VYA WAKULIMA TANZANIA (MVIWATA) TRUST,OCCASIONAL,225414,TANZANIA,NF2,,2009,12/21/2009,MR-134742.01,1361,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-FOOD,21494,FOOD CROPS WHOLESALE MARKETS DEVELOPMENT IN MBEYA AND RUKWA REGION,ONGOING,2,LOCAL NGO CSO UNI,2394756,2394756,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,B,A,A,IIB,A,C,A,B,B,B,A,B,A,A,A,B,Yes,Yes,Yes,Yes,B,C,C,B,1/1/2010,10/21/2011,7/22/2010,6/28/2010,2010,2010,225414,,,225414FOODCROPSWHOLESALEMARKETSDEVELOPMENTINMBEYAANDRUKWAREGIONTANZANIASINGLE COUNTRY NATIONAL PROJECT,658,1.802739726,YOUNG,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.4069366566,MORE_1,0.2705167173,NGO,FOOD_1,0.364,0.466,0.2802197802,yes,,low,FF,FOOD,52010,2010,2007_2012,4CLASS_2_TO_3ML,1C_LESS_2_YEARS,NO_FOCAL,974514,0.4069366566,1.5042939328,0CLASS_1QUARTILE,4C_FAST,N/A,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,CRP,LND_CSV,NONE,NA,CRD_INST,MARKET,NONE,0.000000,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,50,IIB,BC,PROBLEMS,cluster-7,cluster-1,,,,PROBLEMS
225753,GROUPE DE RECHERCHE ET D'ECHANGES TECHNOLOGIQUES,SUPER,225753,GUINEA CONAKRY,NF2,,2009,12/17/2009,MR-139562.01,1363,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,21494,AMÉLIORATION DE LA SÉCURITÉ ALIMENTAIRE EN HAUTE-GUINÉE ET EN GUINÉE FORESTIÈRE,ONGOING,1,INTERNAT NGO CSO UNI,1211220,,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,B,B,B,B,IIB,B,C,C,B,B,A,B,C,B,B,B,B,0,0,0,0,B,B,C,B,12/1/2009,10/31/2011,4/20/2011,3/27/2011,2011,2011,225753,,,225753AMÉLIORATIONDELASÉCURITÉALIMENTAIREENHAUTE-GUINÉEETENGUINÉEFORESTIÈREGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,699,1.9150684932,OLD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,,default,1CLASS_LESS_1ML,,,MORE_1,0.6881258941,NGO,FOOD_1,,0.344,,,,low,FF,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,1C_LESS_2_YEARS,NO_FOCAL,629803,0.5199740757,0.7556380019,0CLASS_1QUARTILE,2C_LATE,N/A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CRP,NONE,NONE,NA,NONE,MARKET,NONE,0.000000,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,28,IIB,AB,OK,cluster-1,cluster-1,,,,OK
225764,UNIAO DAS CIDADES CAPITAIS LUSO-AFRO-AMERICO-ASIATICAS ASSOCIACAO,FREQUENT,225764,GUINEA BISSAU,NF2,,2009,12/30/2009,MR-141789.01,,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-NSAPVD,20081,VALORIZACAO DA APICULTURA DE BAFATA E GABU,ONGOING,1,INTERNAT NGO CSO UNI,465462,465462,31120,AGRICULTURAL DEVELOPMENT,B,C,C,B,B,IIC,B,C,B,C,C,B,B,B,C,B,B,B,NO,NO,NO,NO,D,C,C,B,1/3/2010,2/28/2013,8/17/2011,7/11/2011,2011,2011,225764,225764VALORIZACAODAAPICULTURADEBAFATAEGABU,225764VALORIZACAODAAPICULTURADEBAFATAEGABUGUINEA BISSAU,225764VALORIZACAODAAPICULTURADEBAFATAEGABUGUINEA BISSAUSINGLE COUNTRY NATIONAL PROJECT,1152,3.1561643836,MATURE,GOOD,GOOD,BAD,GOOD,BAD,BAD,BAD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.6610958574,MORE_1,0.4809027778,NGO,FOOD_2_INTEGRAZ,,0.353,,,,low,DCI_NSAPVD,NGO,31100,2010,2007_2012,1CLASS_LESS_0_5_ML,3C_3_4_YEARS,NO_FOCAL,307715,0.6610958574,1.3746975231,0CLASS_1QUARTILE,3C_NORMAL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5,1,49,IIC,CC,FAILING,cluster-3,cluster-4,,,,FAILING
226860,SOLIDARITES INTERNATIONAL ASSOCIATION,SUPER,226860,LIBERIA,NF2,,2009,12/16/2009,MR-140491.01,,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-NSAPVD,20081,BUILD THE CAPACITIES OF THE AGRICULTURE SECTOR ACTORS TO DEVELOP SUSTAINABLY AGRICULTURE AND IMPROVE LIVELIHOODS IN BONG COUNTY,ONGOING,1,INTERNAT NGO CSO UNI,912696,912696,31120,AGRICULTURAL DEVELOPMENT,C,C,C,C,C,III,B,C,C,B,C,C,C,C,C,C,C,C,NO,NO,NO,NO,B,B,C,C,1/1/2010,12/31/2011,6/21/2011,5/16/2011,2011,2011,226860,226860BUILDTHECAPACITIESOFTHEAGRICULTURESECTORACTORSTODEVELOPSUSTAINABLYAGRICULTUREANDIMPROVELIVELIHOODSINBONGCOUNTY,226860BUILDTHECAPACITIESOFTHEAGRICULTURESECTORACTORSTODEVELOPSUSTAINABLYAGRICULTUREANDIMPROVELIVELIHOODSINBONGCOUNTYLIBERIA,226860BUILDTHECAPACITIESOFTHEAGRICULTURESECTORACTORSTODEVELOPSUSTAINABLYAGRICULTUREANDIMPROVELIVELIHOODSINBONGCOUNTYLIBERIASINGLE COUNTRY NATIONAL PROJECT,729,1.997260274,OLD,BAD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.4390180301,MORE_1,0.6858710562,NGO,FOOD_2_INTEGRAZ,0.306,0.329,0.0751633987,,,low,DCI_NSAPVD,NGO,31100,2010,2007_2012,2CLASS_0_5_TO_1ML,1C_LESS_2_YEARS,NO_FOCAL,400690,0.4390180301,0.6400882879,0CLASS_1QUARTILE,2C_LATE,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,5,0,15,III,CD,FAILING,cluster-3,cluster-4,,,,FAILING
227848,PACT KENYA ASSOCIATION,OCCASIONAL,227848,KENYA,F22,Agriculture & Rural development,2010,3/3/2010,MR-143977.01,1225,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,DCI-NSAPVD,21105,Commerciallisation of Seaweed Farming and Beekeeping in Msambweni,ONGOING,1,INTERNAT NGO CSO UNI,598862,598862,43040,RURAL DEVELOPMENT,C,C,C,C,C,III,B,C,C,B,C,C,C,B,B,C,B,C,N/A,NO,NO,N/A,B,C,C,B,4/1/2010,3/30/2013,12/12/2011,12/12/2011,2011,2011,227848,227848.000000CommerciallisationofSeaweedFarmingandBeekeepinginMsambweni,227848.000000CommerciallisationofSeaweedFarmingandBeekeepinginMsambweniKENYA,227848.000000CommerciallisationofSeaweedFarmingandBeekeepinginMsambweniKENYASINGLE COUNTRY NATIONAL PROJECT,1094,2.997260274,MATURE,BAD,GOOD,BAD,BAD,GOOD,GOOD,BAD,BAD,GOOD,BAD,BAD,BAD,GOOD,GOOD,BAD,GOOD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.4724377235,MORE_1,0.5667276051,NGO,FOOD_2_INTEGRAZ,0.443,0.509,0.1489841986,,,low,DCI_NSAPVD,NGO,43040,2010,2007_2012,2CLASS_0_5_TO_1ML,2C_2_3_YEARS,FOCAL,282925,0.4724377235,0.8336239832,0CLASS_1QUARTILE,2C_LATE,L,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NONE,NONE,BOTH,NA,NONE,MARKET,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,4,0,15,III,CD,FAILING,cluster-3,cluster-4,,,,FAILING
